OrderID,Region,Segment,ShipMode,Category,SubCategory,Sales,Quantity,Discount,Profit,OrderYear,State
ORD-11501,South,Corporate,Standard Class,Office Supplies,Binders,1832.64,8,0.0,-84.39,2022,Florida
ORD-11502,East,Consumer,Second Class,Office Supplies,Paper,564.61,7,0.0,6.74,2024,New York
ORD-11503,Central,Corporate,Second Class,Furniture,Chairs,814.86,7,0.1,173.93,2023,New York
ORD-11504,Central,Consumer,First Class,Office Supplies,Binders,1280.21,1,0.0,-64.31,2021,Illinois
ORD-11505,Central,Corporate,Standard Class,Technology,Machines,1754.88,2,0.3,45.19,2019,Florida
ORD-11506,Central,Corporate,Second Class,Technology,Machines,390.6,6,0.2,130.16,2024,Washington
ORD-11507,Central,Home Office,Second Class,Furniture,Bookcases,1441.38,5,0.0,440.75,2023,California
ORD-11508,South,Consumer,First Class,Furniture,Furnishings,1661.81,8,0.0,-140.72,2022,New York
ORD-11509,West,Consumer,Second Class,Technology,Accessories,1458.93,7,0.3,296.73,2024,Illinois
ORD-11510,East,Home Office,First Class,Office Supplies,Art,1135.5,7,0.2,329.36,2025,Florida
ORD-11511,South,Corporate,Standard Class,Technology,Copiers,1527.47,2,0.2,324.44,2020,Texas
ORD-11512,East,Consumer,Second Class,Technology,Machines,697.77,4,0.1,1.05,2023,New York
ORD-11513,East,Corporate,Standard Class,Office Supplies,Storage,522.99,9,0.0,-21.27,2020,Florida
ORD-11514,West,Consumer,Second Class,Office Supplies,Art,97.01,8,0.1,18.46,2019,Florida
ORD-11515,South,Corporate,First Class,Technology,Accessories,154.49,8,0.2,5.22,2019,Texas
ORD-11516,West,Consumer,Second Class,Technology,Phones,1335.38,5,0.2,435.59,2025,Illinois
ORD-11517,Central,Consumer,Second Class,Furniture,Chairs,1891.47,2,0.2,187.57,2024,Washington
ORD-11518,South,Corporate,Second Class,Office Supplies,Storage,538.62,4,0.0,28.5,2020,New York
ORD-11519,South,Home Office,Same Day,Office Supplies,Storage,1491.14,8,0.3,107.93,2021,California
ORD-11520,East,Consumer,Second Class,Technology,Copiers,887.1,9,0.0,149.47,2019,Florida
ORD-11521,Central,Home Office,Same Day,Technology,Copiers,1314.2,7,0.2,331.07,2024,Texas
ORD-11522,Central,Corporate,Standard Class,Technology,Accessories,869.13,6,0.2,8.55,2024,California
ORD-11523,West,Consumer,Second Class,Furniture,Chairs,1845.02,2,0.3,16.3,2022,Florida
ORD-11524,West,Home Office,Standard Class,Furniture,Tables,1493.72,4,0.1,-15.37,2020,Texas
ORD-11525,East,Corporate,First Class,Office Supplies,Storage,1454.91,1,0.3,59.65,2025,Texas
ORD-11526,Central,Corporate,First Class,Technology,Phones,356.19,6,0.2,5.07,2025,Florida
ORD-11527,East,Corporate,First Class,Furniture,Chairs,1768.6,7,0.3,161.04,2022,Illinois
ORD-11528,West,Corporate,Second Class,Office Supplies,Binders,987.64,9,0.2,276.94,2022,Washington
ORD-11529,Central,Home Office,Second Class,Office Supplies,Binders,1357.4,8,0.2,429.61,2022,Illinois
ORD-11530,West,Corporate,Standard Class,Technology,Copiers,1529.82,1,0.1,154.23,2025,California
ORD-11531,South,Consumer,First Class,Furniture,Furnishings,1374.77,5,0.1,-18.2,2023,Texas
ORD-11532,East,Home Office,Second Class,Furniture,Chairs,1276.98,2,0.3,383.71,2021,Illinois
ORD-11533,Central,Consumer,Same Day,Office Supplies,Storage,898.96,8,0.3,195.44,2021,Illinois
ORD-11534,South,Corporate,Same Day,Office Supplies,Binders,549.24,7,0.2,74.19,2022,Florida
ORD-11535,South,Consumer,Same Day,Office Supplies,Art,1812.07,1,0.3,272.76,2019,Florida
ORD-11536,South,Corporate,Same Day,Office Supplies,Storage,83.6,7,0.0,17.46,2021,Texas
ORD-11537,Central,Corporate,Standard Class,Technology,Machines,1997.15,4,0.3,348.38,2022,California
ORD-11538,South,Home Office,Second Class,Technology,Machines,790.46,5,0.2,113.82,2022,New York
ORD-11539,West,Consumer,Same Day,Office Supplies,Paper,1527.0,5,0.0,49.1,2021,Texas
ORD-11540,West,Consumer,Standard Class,Furniture,Furnishings,1930.98,3,0.0,-96.09,2019,New York
ORD-11541,West,Consumer,Second Class,Technology,Machines,1761.77,6,0.3,-89.55,2019,New York
ORD-11542,Central,Consumer,Same Day,Technology,Copiers,103.25,2,0.1,29.39,2024,Florida
ORD-11543,South,Home Office,Standard Class,Technology,Copiers,1611.81,7,0.0,458.65,2025,Texas
ORD-11544,Central,Consumer,Standard Class,Office Supplies,Binders,748.45,8,0.2,207.51,2022,Texas
ORD-11545,South,Corporate,First Class,Office Supplies,Art,1570.54,3,0.1,92.32,2022,Texas
ORD-11546,South,Consumer,First Class,Furniture,Furnishings,221.9,1,0.3,20.14,2022,Washington
ORD-11547,South,Corporate,Same Day,Office Supplies,Binders,1141.3,7,0.2,318.29,2025,California
ORD-11548,Central,Consumer,Standard Class,Technology,Phones,1724.64,5,0.3,-77.56,2019,New York
ORD-11549,West,Home Office,Standard Class,Furniture,Tables,187.59,6,0.3,-9.39,2022,Illinois
ORD-11550,South,Home Office,Second Class,Office Supplies,Paper,1050.64,1,0.3,68.13,2021,Texas
ORD-11551,South,Corporate,Second Class,Furniture,Chairs,1836.5,4,0.1,486.6,2020,Illinois
ORD-11552,South,Home Office,Same Day,Technology,Accessories,1334.26,4,0.1,-106.67,2023,Illinois
ORD-11553,South,Home Office,Second Class,Furniture,Tables,685.6,1,0.0,200.72,2020,California
ORD-11554,East,Home Office,First Class,Office Supplies,Storage,530.16,5,0.3,-22.18,2020,New York
ORD-11555,Central,Corporate,Standard Class,Furniture,Furnishings,1581.6,5,0.2,-39.23,2021,Washington
ORD-11556,South,Corporate,Second Class,Office Supplies,Binders,1601.95,3,0.1,406.26,2025,Texas
ORD-11557,West,Home Office,Second Class,Technology,Copiers,1112.52,9,0.3,284.84,2023,Texas
ORD-11558,West,Corporate,Same Day,Technology,Accessories,981.42,4,0.3,86.63,2025,New York
ORD-11559,West,Consumer,Standard Class,Office Supplies,Binders,64.53,9,0.1,15.85,2024,New York
ORD-11560,East,Corporate,First Class,Office Supplies,Art,67.87,7,0.2,9.29,2019,Texas
ORD-11561,West,Consumer,First Class,Technology,Accessories,1011.86,2,0.0,303.92,2019,Texas
ORD-11562,East,Corporate,Standard Class,Technology,Phones,1631.38,5,0.3,299.09,2022,Texas
ORD-11563,West,Consumer,Standard Class,Office Supplies,Storage,1397.69,1,0.2,-91.32,2019,New York
ORD-11564,Central,Home Office,Standard Class,Furniture,Chairs,1812.87,2,0.1,-1.98,2021,Texas
ORD-11565,East,Home Office,Standard Class,Furniture,Chairs,345.2,9,0.1,7.6,2024,Texas
ORD-11566,South,Corporate,Same Day,Furniture,Chairs,671.11,9,0.0,105.25,2019,Illinois
ORD-11567,Central,Corporate,Second Class,Technology,Copiers,1855.81,5,0.3,205.35,2025,Washington
ORD-11568,West,Corporate,Same Day,Office Supplies,Binders,1900.0,2,0.3,130.83,2021,California
ORD-11569,Central,Corporate,Second Class,Office Supplies,Paper,829.51,9,0.0,67.39,2023,Illinois
ORD-11570,West,Consumer,First Class,Furniture,Furnishings,345.31,3,0.3,54.37,2023,Illinois
ORD-11571,Central,Home Office,Standard Class,Technology,Copiers,1132.46,1,0.1,-47.01,2023,Illinois
ORD-11572,South,Consumer,Second Class,Office Supplies,Binders,1614.39,2,0.3,306.7,2025,New York
ORD-11573,East,Consumer,Second Class,Technology,Phones,628.78,3,0.3,167.46,2025,Texas
ORD-11574,South,Consumer,Standard Class,Technology,Machines,1775.9,1,0.3,-148.27,2019,California
ORD-11575,East,Home Office,Second Class,Furniture,Furnishings,1624.21,6,0.1,209.78,2021,Illinois
ORD-11576,West,Home Office,First Class,Technology,Copiers,1286.06,9,0.3,254.61,2022,California
ORD-11577,Central,Corporate,Second Class,Technology,Phones,1601.02,2,0.3,-146.94,2023,Florida
ORD-11578,East,Consumer,Standard Class,Furniture,Tables,780.55,7,0.1,29.16,2022,California
ORD-11579,Central,Home Office,First Class,Office Supplies,Art,857.61,1,0.0,172.89,2021,California
ORD-11580,West,Home Office,Second Class,Technology,Copiers,964.05,4,0.0,-19.56,2023,Florida
ORD-11581,West,Home Office,First Class,Office Supplies,Storage,1064.26,8,0.3,229.92,2025,Washington
ORD-11582,South,Consumer,Standard Class,Technology,Machines,340.11,8,0.2,44.89,2025,Florida
ORD-11583,East,Consumer,Standard Class,Furniture,Furnishings,871.77,4,0.3,222.7,2025,Texas
ORD-11584,West,Corporate,Second Class,Technology,Accessories,346.19,7,0.2,36.12,2020,Washington
ORD-11585,West,Corporate,Standard Class,Office Supplies,Storage,1484.61,7,0.2,275.12,2019,Texas
ORD-11586,Central,Home Office,First Class,Furniture,Tables,864.35,9,0.3,54.13,2024,Washington
ORD-11587,South,Corporate,Same Day,Furniture,Bookcases,1871.83,4,0.2,478.46,2021,Washington
ORD-11588,South,Consumer,Standard Class,Office Supplies,Art,1260.37,1,0.0,275.21,2021,Florida
ORD-11589,East,Corporate,Same Day,Technology,Phones,1264.92,4,0.3,100.08,2022,California
ORD-11590,West,Consumer,Same Day,Technology,Machines,326.04,1,0.2,7.74,2020,California
ORD-11591,South,Consumer,Second Class,Furniture,Furnishings,20.31,9,0.2,6.73,2020,Texas
ORD-11592,East,Consumer,Standard Class,Technology,Phones,713.08,3,0.3,-50.67,2022,Illinois
ORD-11593,Central,Corporate,Standard Class,Technology,Machines,1793.52,7,0.1,379.05,2023,Illinois
ORD-11594,Central,Consumer,Same Day,Office Supplies,Storage,1915.49,3,0.3,438.12,2024,Washington
ORD-11595,West,Home Office,First Class,Furniture,Chairs,1449.29,5,0.3,256.67,2023,Florida
ORD-11596,West,Corporate,Second Class,Technology,Accessories,1474.08,6,0.2,63.61,2023,Texas
ORD-11597,Central,Consumer,Standard Class,Technology,Phones,660.59,8,0.2,4.9,2025,Illinois
ORD-11598,Central,Corporate,Second Class,Office Supplies,Storage,387.5,4,0.1,33.8,2020,Washington
ORD-11599,South,Home Office,Standard Class,Technology,Phones,537.35,4,0.3,146.06,2024,Florida
ORD-11600,South,Corporate,Standard Class,Furniture,Tables,1986.88,3,0.0,545.4,2020,Florida
ORD-11601,East,Home Office,Same Day,Furniture,Furnishings,733.06,5,0.0,-28.04,2023,Florida
ORD-11602,East,Corporate,Second Class,Technology,Machines,218.06,1,0.0,51.97,2025,California
ORD-11603,South,Consumer,Standard Class,Technology,Copiers,873.54,2,0.1,-76.22,2019,Florida
ORD-11604,East,Consumer,Same Day,Furniture,Bookcases,27.42,4,0.2,-1.42,2025,Washington
ORD-11605,East,Home Office,Same Day,Technology,Phones,835.34,4,0.2,-45.78,2020,Illinois
ORD-11606,West,Corporate,Second Class,Office Supplies,Art,81.65,6,0.3,28.08,2019,Florida
ORD-11607,Central,Consumer,Standard Class,Office Supplies,Art,178.46,5,0.0,44.29,2025,Texas
ORD-11608,West,Corporate,First Class,Office Supplies,Art,908.93,3,0.0,301.7,2020,Texas
ORD-11609,West,Corporate,Second Class,Furniture,Chairs,1256.09,7,0.2,388.73,2025,Texas
ORD-11610,West,Home Office,First Class,Technology,Phones,1949.0,6,0.2,390.68,2024,New York
ORD-11611,East,Home Office,Second Class,Office Supplies,Storage,1916.25,8,0.0,634.55,2021,Florida
ORD-11612,East,Home Office,Same Day,Technology,Accessories,1123.29,2,0.2,202.84,2021,New York
ORD-11613,East,Corporate,Standard Class,Office Supplies,Storage,1228.62,4,0.0,420.75,2025,Texas
ORD-11614,West,Home Office,Same Day,Technology,Copiers,1800.31,4,0.0,232.93,2019,Florida
ORD-11615,Central,Consumer,First Class,Office Supplies,Storage,1137.59,6,0.0,-7.11,2021,California
ORD-11616,East,Corporate,Second Class,Office Supplies,Storage,676.16,2,0.3,195.11,2023,Washington
ORD-11617,South,Corporate,Second Class,Technology,Copiers,1916.48,3,0.2,563.25,2019,Illinois
ORD-11618,South,Corporate,First Class,Office Supplies,Paper,1180.75,1,0.2,66.11,2023,Florida
ORD-11619,West,Corporate,First Class,Technology,Phones,1141.05,5,0.1,268.66,2023,Texas
ORD-11620,West,Consumer,Same Day,Technology,Copiers,1240.63,3,0.0,-25.13,2020,Illinois
ORD-11621,South,Corporate,Same Day,Office Supplies,Art,77.38,8,0.1,2.77,2024,California
ORD-11622,Central,Corporate,First Class,Technology,Phones,1937.09,4,0.1,436.32,2024,California
ORD-11623,West,Home Office,Same Day,Office Supplies,Binders,703.93,8,0.2,64.09,2024,New York
ORD-11624,Central,Corporate,First Class,Office Supplies,Binders,1198.04,3,0.2,56.78,2023,New York
ORD-11625,West,Corporate,Same Day,Furniture,Furnishings,937.75,2,0.1,21.23,2019,New York
ORD-11626,East,Corporate,Second Class,Office Supplies,Storage,474.93,1,0.1,134.65,2022,Texas
ORD-11627,South,Consumer,Same Day,Office Supplies,Binders,433.99,3,0.0,-12.89,2019,California
ORD-11628,West,Home Office,Same Day,Office Supplies,Binders,858.21,7,0.2,-57.66,2019,Florida
ORD-11629,West,Corporate,Standard Class,Technology,Accessories,173.74,2,0.1,-5.34,2025,New York
ORD-11630,West,Consumer,Same Day,Office Supplies,Art,1610.13,4,0.0,112.07,2019,Washington
ORD-11631,South,Consumer,Second Class,Office Supplies,Paper,742.8,8,0.2,-61.16,2021,Illinois
ORD-11632,South,Consumer,Second Class,Technology,Accessories,1218.95,7,0.0,-63.87,2024,New York
ORD-11633,Central,Consumer,First Class,Furniture,Tables,886.02,3,0.2,279.74,2022,California
ORD-11634,East,Corporate,Same Day,Technology,Phones,1194.68,6,0.0,-90.8,2023,Illinois
ORD-11635,East,Consumer,Same Day,Furniture,Tables,1939.56,8,0.0,-40.67,2019,Illinois
ORD-11636,Central,Corporate,Second Class,Furniture,Tables,1790.03,3,0.3,399.58,2021,New York
ORD-11637,East,Corporate,Standard Class,Technology,Machines,1277.35,2,0.1,264.56,2024,Washington
ORD-11638,East,Home Office,Same Day,Technology,Phones,944.1,1,0.1,48.38,2022,California
ORD-11639,West,Consumer,Standard Class,Furniture,Chairs,557.11,9,0.2,-27.8,2021,Florida
ORD-11640,West,Home Office,Same Day,Office Supplies,Paper,1798.49,1,0.1,623.03,2024,California
ORD-11641,Central,Consumer,First Class,Furniture,Furnishings,1762.21,8,0.1,-110.96,2025,California
ORD-11642,East,Corporate,Second Class,Technology,Phones,441.0,5,0.0,-42.55,2024,Washington
ORD-11643,Central,Home Office,Same Day,Technology,Copiers,1650.44,1,0.0,14.75,2022,Illinois
ORD-11644,West,Corporate,Second Class,Furniture,Chairs,353.84,2,0.0,-16.4,2019,Illinois
ORD-11645,Central,Consumer,First Class,Technology,Machines,100.96,6,0.3,30.1,2025,New York
ORD-11646,South,Corporate,Second Class,Office Supplies,Storage,1462.71,4,0.1,502.57,2019,Washington
ORD-11647,Central,Corporate,First Class,Office Supplies,Paper,42.64,5,0.3,4.75,2019,New York
ORD-11648,South,Corporate,First Class,Office Supplies,Storage,209.42,8,0.0,68.04,2025,New York
ORD-11649,South,Consumer,Standard Class,Office Supplies,Storage,1978.57,4,0.3,655.72,2020,Washington
ORD-11650,Central,Home Office,Standard Class,Office Supplies,Storage,715.41,5,0.3,-2.15,2020,Illinois
ORD-11651,West,Home Office,Same Day,Technology,Copiers,1790.1,8,0.2,533.98,2022,Washington
ORD-11652,South,Home Office,Second Class,Technology,Machines,1407.22,5,0.0,247.45,2024,Florida
ORD-11653,West,Home Office,First Class,Furniture,Bookcases,1383.21,1,0.2,116.14,2025,Illinois
ORD-11654,Central,Corporate,Same Day,Furniture,Furnishings,660.68,3,0.0,130.72,2019,New York
ORD-11655,Central,Corporate,Standard Class,Furniture,Chairs,122.53,2,0.2,37.84,2020,Texas
ORD-11656,East,Corporate,Second Class,Technology,Copiers,438.91,3,0.1,108.91,2021,California
ORD-11657,East,Consumer,First Class,Technology,Phones,1225.2,2,0.3,324.92,2021,Illinois
ORD-11658,East,Home Office,Second Class,Furniture,Chairs,1903.9,4,0.0,-48.75,2024,Florida
ORD-11659,South,Home Office,Second Class,Technology,Accessories,1064.05,7,0.1,168.52,2020,California
ORD-11660,West,Home Office,First Class,Furniture,Chairs,913.65,4,0.3,15.86,2019,California
ORD-11661,West,Corporate,Same Day,Office Supplies,Art,274.15,8,0.0,-26.96,2023,California
ORD-11662,South,Home Office,First Class,Technology,Copiers,834.23,2,0.1,291.49,2020,Illinois
ORD-11663,South,Corporate,First Class,Technology,Copiers,258.39,4,0.3,39.89,2022,Texas
ORD-11664,West,Consumer,Standard Class,Furniture,Bookcases,22.6,2,0.3,5.01,2019,Illinois
ORD-11665,South,Consumer,First Class,Furniture,Chairs,317.89,6,0.0,31.49,2020,Washington
ORD-11666,West,Consumer,First Class,Technology,Machines,1972.22,2,0.0,589.57,2022,Florida
ORD-11667,Central,Consumer,Standard Class,Office Supplies,Paper,504.02,2,0.3,88.95,2025,California
ORD-11668,South,Corporate,Same Day,Office Supplies,Art,1025.57,5,0.2,91.16,2025,Washington
ORD-11669,Central,Corporate,Second Class,Office Supplies,Art,1637.38,4,0.3,3.03,2024,New York
ORD-11670,West,Home Office,Second Class,Furniture,Bookcases,1854.67,8,0.2,463.68,2020,Washington
ORD-11671,Central,Consumer,Standard Class,Furniture,Bookcases,666.88,4,0.2,145.03,2025,Texas
ORD-11672,West,Home Office,First Class,Furniture,Bookcases,1101.17,1,0.0,103.36,2020,Washington
ORD-11673,West,Home Office,Second Class,Office Supplies,Art,51.12,4,0.3,-4.53,2021,Texas
ORD-11674,West,Corporate,Second Class,Furniture,Chairs,1589.95,3,0.3,-10.83,2025,Florida
ORD-11675,South,Home Office,First Class,Office Supplies,Binders,1318.08,5,0.1,322.24,2024,Florida
ORD-11676,East,Corporate,Standard Class,Furniture,Bookcases,1416.71,7,0.1,282.54,2024,New York
ORD-11677,Central,Home Office,First Class,Office Supplies,Art,760.68,5,0.0,25.6,2024,Illinois
ORD-11678,Central,Corporate,First Class,Office Supplies,Binders,862.11,4,0.0,-65.05,2021,Illinois
ORD-11679,West,Home Office,Standard Class,Technology,Phones,1191.5,7,0.1,54.71,2022,Illinois
ORD-11680,South,Home Office,Standard Class,Furniture,Chairs,126.32,4,0.0,-1.64,2025,Florida
ORD-11681,West,Corporate,Second Class,Furniture,Bookcases,1337.64,6,0.1,242.99,2023,Illinois
ORD-11682,South,Consumer,Standard Class,Furniture,Chairs,1366.15,8,0.2,392.78,2021,Illinois
ORD-11683,Central,Corporate,First Class,Technology,Accessories,1071.39,5,0.0,271.37,2020,Washington
ORD-11684,South,Corporate,Second Class,Furniture,Bookcases,1362.8,3,0.2,100.27,2024,Illinois
ORD-11685,South,Home Office,Same Day,Furniture,Bookcases,279.11,9,0.2,74.0,2025,Illinois
ORD-11686,Central,Consumer,Same Day,Furniture,Bookcases,89.11,8,0.2,-5.07,2019,Florida
ORD-11687,Central,Consumer,First Class,Office Supplies,Storage,162.34,5,0.3,33.76,2023,New York
ORD-11688,Central,Corporate,Same Day,Office Supplies,Storage,787.57,2,0.1,96.75,2025,Florida
ORD-11689,South,Corporate,Standard Class,Furniture,Furnishings,946.14,3,0.1,69.31,2021,California
ORD-11690,Central,Corporate,Same Day,Furniture,Chairs,1872.89,6,0.3,-59.19,2024,California
ORD-11691,Central,Consumer,Same Day,Office Supplies,Binders,1305.5,6,0.0,-51.02,2022,Washington
ORD-11692,West,Home Office,Standard Class,Office Supplies,Binders,1882.46,3,0.3,74.16,2024,California
ORD-11693,South,Consumer,Same Day,Furniture,Chairs,176.12,3,0.3,7.91,2022,New York
ORD-11694,East,Consumer,Standard Class,Furniture,Tables,364.42,9,0.0,10.18,2020,Texas
ORD-11695,South,Corporate,Second Class,Office Supplies,Art,1532.71,1,0.0,130.23,2023,Texas
ORD-11696,Central,Home Office,Standard Class,Furniture,Bookcases,584.5,1,0.3,18.0,2023,Texas
ORD-11697,East,Home Office,Standard Class,Technology,Machines,814.67,3,0.1,239.69,2024,Florida
ORD-11698,West,Home Office,Second Class,Office Supplies,Binders,1727.35,8,0.0,-2.95,2019,Illinois
ORD-11699,East,Consumer,Second Class,Office Supplies,Paper,1511.34,6,0.3,367.99,2024,Illinois
ORD-11700,West,Home Office,Second Class,Technology,Machines,891.91,6,0.2,60.82,2021,Washington
ORD-11701,South,Consumer,Standard Class,Technology,Machines,1438.65,6,0.3,495.31,2020,Florida
ORD-11702,Central,Home Office,Standard Class,Furniture,Bookcases,318.57,4,0.3,102.31,2021,Texas
ORD-11703,Central,Home Office,First Class,Furniture,Tables,420.0,3,0.1,98.38,2022,Washington
ORD-11704,East,Consumer,Same Day,Office Supplies,Storage,351.88,6,0.0,88.08,2025,Texas
ORD-11705,East,Home Office,First Class,Furniture,Chairs,187.66,4,0.3,57.84,2023,New York
ORD-11706,Central,Home Office,Same Day,Office Supplies,Paper,458.14,2,0.3,-0.91,2025,Texas
ORD-11707,East,Home Office,Standard Class,Furniture,Bookcases,1863.07,3,0.1,429.19,2021,New York
ORD-11708,West,Corporate,Second Class,Technology,Accessories,1135.43,1,0.1,74.01,2024,Washington
ORD-11709,East,Consumer,Same Day,Furniture,Bookcases,76.0,1,0.3,19.83,2019,Illinois
ORD-11710,South,Home Office,Standard Class,Office Supplies,Paper,1341.38,2,0.3,85.19,2023,Illinois
ORD-11711,East,Home Office,Standard Class,Furniture,Furnishings,1528.12,8,0.2,278.78,2025,Texas
ORD-11712,West,Home Office,Standard Class,Technology,Copiers,1181.45,3,0.0,318.11,2020,Texas
ORD-11713,West,Corporate,First Class,Office Supplies,Paper,1850.37,7,0.2,215.77,2023,Florida
ORD-11714,Central,Corporate,First Class,Technology,Machines,56.27,1,0.2,11.88,2021,Texas
ORD-11715,Central,Consumer,Standard Class,Office Supplies,Paper,1954.32,6,0.0,332.82,2021,Washington
ORD-11716,East,Consumer,Same Day,Furniture,Chairs,972.48,7,0.3,93.11,2019,Illinois
ORD-11717,East,Corporate,First Class,Office Supplies,Binders,1534.84,6,0.2,255.93,2024,New York
ORD-11718,East,Consumer,Standard Class,Office Supplies,Binders,588.96,2,0.2,20.03,2021,Florida
ORD-11719,West,Corporate,Same Day,Technology,Phones,1965.2,4,0.0,-19.37,2025,California
ORD-11720,South,Home Office,Second Class,Office Supplies,Art,1712.0,6,0.1,439.86,2025,Florida
ORD-11721,West,Corporate,First Class,Furniture,Bookcases,759.14,4,0.2,-3.08,2021,Illinois
ORD-11722,Central,Consumer,Standard Class,Office Supplies,Paper,494.83,3,0.0,166.77,2019,Illinois
ORD-11723,South,Consumer,First Class,Technology,Accessories,1084.46,1,0.2,92.02,2021,Washington
ORD-11724,East,Consumer,Standard Class,Technology,Accessories,1604.64,1,0.2,454.06,2020,New York
ORD-11725,East,Home Office,First Class,Technology,Machines,1709.16,8,0.0,390.47,2025,New York
ORD-11726,South,Home Office,First Class,Office Supplies,Storage,1766.34,1,0.0,-116.74,2023,California
ORD-11727,East,Home Office,Same Day,Furniture,Bookcases,619.4,4,0.3,162.09,2019,Texas
ORD-11728,West,Home Office,Standard Class,Furniture,Tables,551.29,9,0.2,131.2,2021,California
ORD-11729,West,Corporate,Standard Class,Office Supplies,Paper,351.39,6,0.3,24.16,2022,New York
ORD-11730,Central,Corporate,Same Day,Technology,Machines,41.71,5,0.2,0.92,2019,Florida
ORD-11731,West,Consumer,Same Day,Technology,Phones,1800.87,9,0.1,457.13,2022,California
ORD-11732,Central,Home Office,Second Class,Office Supplies,Art,250.76,3,0.2,18.66,2024,Illinois
ORD-11733,South,Corporate,First Class,Technology,Phones,442.65,5,0.1,5.24,2022,New York
ORD-11734,Central,Corporate,Same Day,Furniture,Chairs,1765.32,7,0.2,263.03,2021,Illinois
ORD-11735,South,Consumer,Standard Class,Office Supplies,Art,356.37,6,0.3,77.49,2024,Florida
ORD-11736,East,Home Office,Standard Class,Technology,Machines,633.84,5,0.1,-1.8,2022,Washington
ORD-11737,Central,Consumer,Second Class,Office Supplies,Art,1239.37,1,0.2,-56.7,2025,Florida
ORD-11738,East,Corporate,Same Day,Office Supplies,Binders,915.82,5,0.3,-71.06,2024,Texas
ORD-11739,Central,Consumer,Standard Class,Technology,Copiers,863.68,3,0.1,156.28,2019,Washington
ORD-11740,West,Consumer,Standard Class,Furniture,Tables,275.6,5,0.0,61.74,2019,Florida
ORD-11741,West,Home Office,Same Day,Technology,Phones,1461.15,2,0.2,190.2,2024,California
ORD-11742,South,Home Office,Second Class,Technology,Accessories,723.96,2,0.0,-33.9,2024,New York
ORD-11743,Central,Corporate,Same Day,Office Supplies,Paper,240.96,1,0.3,77.28,2022,Illinois
ORD-11744,West,Corporate,Second Class,Office Supplies,Art,1152.71,2,0.2,376.29,2020,Washington
ORD-11745,East,Home Office,Same Day,Technology,Copiers,1242.89,8,0.0,192.02,2024,Illinois
ORD-11746,Central,Consumer,Second Class,Furniture,Chairs,1284.7,3,0.2,183.75,2025,Texas
ORD-11747,Central,Corporate,Same Day,Office Supplies,Storage,1128.72,4,0.1,10.1,2020,Texas
ORD-11748,Central,Consumer,Standard Class,Technology,Phones,1365.89,5,0.0,155.72,2025,California
ORD-11749,South,Home Office,First Class,Technology,Machines,744.12,2,0.3,78.3,2022,California
ORD-11750,West,Corporate,Same Day,Office Supplies,Art,431.21,1,0.2,118.79,2024,Illinois
ORD-11751,Central,Home Office,Same Day,Office Supplies,Binders,826.52,3,0.1,-30.46,2025,New York
ORD-11752,West,Consumer,Second Class,Furniture,Chairs,847.29,4,0.3,286.61,2025,Washington
ORD-11753,East,Corporate,Same Day,Technology,Copiers,1831.1,5,0.0,253.26,2020,Florida
ORD-11754,South,Home Office,Same Day,Furniture,Bookcases,1958.69,2,0.1,414.69,2020,New York
ORD-11755,West,Corporate,Standard Class,Office Supplies,Art,1767.64,3,0.1,593.9,2025,Florida
ORD-11756,West,Consumer,Standard Class,Office Supplies,Paper,1951.73,3,0.0,-82.74,2023,New York
ORD-11757,East,Consumer,Second Class,Furniture,Furnishings,868.72,4,0.1,212.66,2019,Washington
ORD-11758,West,Home Office,Second Class,Technology,Copiers,1939.67,1,0.0,-154.18,2019,Texas
ORD-11759,Central,Home Office,First Class,Furniture,Furnishings,675.2,4,0.1,223.8,2025,Texas
ORD-11760,West,Home Office,Second Class,Technology,Accessories,1824.63,1,0.1,-164.11,2025,Florida
ORD-11761,East,Home Office,Standard Class,Technology,Phones,1343.15,8,0.1,-117.89,2024,Florida
ORD-11762,West,Home Office,Same Day,Office Supplies,Storage,28.48,8,0.2,3.21,2024,New York
ORD-11763,East,Home Office,First Class,Technology,Machines,1458.95,9,0.3,324.08,2022,Florida
ORD-11764,West,Corporate,Same Day,Furniture,Chairs,714.29,6,0.1,79.72,2025,Florida
ORD-11765,East,Consumer,Same Day,Furniture,Furnishings,612.25,8,0.2,-4.58,2023,Texas
ORD-11766,East,Home Office,Standard Class,Office Supplies,Storage,135.83,2,0.1,26.78,2019,Washington
ORD-11767,East,Corporate,Second Class,Furniture,Furnishings,787.24,3,0.2,117.34,2024,Washington
ORD-11768,East,Home Office,Same Day,Furniture,Chairs,1738.57,5,0.0,-121.35,2024,Washington
ORD-11769,South,Consumer,Second Class,Technology,Accessories,1678.37,9,0.1,-112.94,2019,California
ORD-11770,East,Consumer,Same Day,Technology,Accessories,323.14,3,0.0,19.51,2024,California
ORD-11771,Central,Home Office,Second Class,Technology,Accessories,478.77,3,0.3,-0.53,2023,Florida
ORD-11772,West,Corporate,Second Class,Office Supplies,Storage,357.06,9,0.3,113.16,2021,Florida
ORD-11773,South,Corporate,Second Class,Furniture,Bookcases,1882.48,1,0.3,173.39,2020,Texas
ORD-11774,West,Corporate,First Class,Furniture,Furnishings,788.43,1,0.3,123.52,2022,Washington
ORD-11775,South,Consumer,Standard Class,Furniture,Tables,308.45,9,0.2,62.89,2023,Florida
